ss_id,llsoacd,orientation,tilt,kwp,operational_at
17674,E01015623,175.0,30.0,2.799999952316284,2015-07-09
17675,E01015640,165.0,30.0,2.240000009536743,2015-07-08
17676,E01015638,120.0,30.0,2.799999952316284,2015-07-09
17677,E01005307,106.0,30.0,3.9200000762939453,2015-06-11
17678,E01005173,180.0,32.0,3.9200000762939453,2015-06-12
17679,E01005121,105.0,30.0,3.9200000762939453,2015-06-11
17680,E01005273,90.0,30.0,3.9200000762939453,2015-06-11
17681,E01015664,245.0,30.0,2.240000009536743,2015-06-17
17682,E01015634,240.0,30.0,2.799999952316284,2015-06-11
17683,E01015665,250.0,30.0,3.359999895095825,2015-06-11
17684,E01015663,155.0,30.0,2.5199999809265137,2015-06-11
17685,E01015663,245.0,30.0,3.9200000762939453,2015-06-11
17686,E01015662,155.0,30.0,1.9600000381469727,2015-06-11
17687,E01015662,245.0,30.0,1.9600000381469727,2015-06-11
17688,E01015662,245.0,30.0,2.240000009536743,2015-06-11
17689,E01005121,106.0,30.0,3.359999895095825,2015-06-11
17690,E01007519,190.0,35.0,4.0,2015-04-22
17691,E01009562,160.0,35.0,3.0,2015-04-23
17692,E01017020,149.0,22.0,3.180000066757202,2015-06-10
17693,W01000238,160.0,30.0,2.0,2015-06-16
17694,E01019501,135.0,35.0,3.75,2015-05-08
17695,E01005081,215.0,30.0,3.0799999237060547,2015-06-12
17696,E01005125,105.0,30.0,3.359999895095825,2015-06-12
17697,E01005119,180.0,36.0,3.9200000762939453,2015-06-12
17698,E01005119,180.0,36.0,3.9200000762939453,2015-06-12
17699,E01005119,180.0,34.0,3.359999895095825,2015-06-12
17700,E01005119,180.0,34.0,3.359999895095825,2015-06-12
17701,E01005081,130.0,30.0,3.359999895095825,2015-06-12
17702,E01005120,90.0,30.0,3.359999895095825,2015-06-15
17703,E01005081,180.0,30.0,3.359999895095825,2015-06-16
17704,E01005123,180.0,30.0,3.359999895095825,2015-06-25
17705,E01005081,110.0,30.0,3.0799999237060547,2015-06-17
17706,E01005124,245.0,30.0,3.359999895095825,2015-06-17
17707,E01005077,180.0,30.0,3.9200000762939453,2015-07-29
17708,E01005270,105.0,30.0,3.359999895095825,2015-06-15
17709,E01005307,110.0,30.0,3.9200000762939453,2015-06-15
17710,E01005307,110.0,30.0,3.9200000762939453,2015-06-15
17711,E01005307,105.0,30.0,3.640000104904175,2015-06-15
17712,E01005121,180.0,30.0,3.9200000762939453,2015-06-16
17713,E01005121,180.0,36.0,3.9200000762939453,2015-06-16
17714,E01005121,180.0,37.0,3.9200000762939453,2015-06-16
17715,E01005121,180.0,37.0,3.9200000762939453,2015-06-16
17716,E01005125,105.0,30.0,2.799999952316284,2015-06-16
17717,E01005121,180.0,30.0,3.9200000762939453,2015-06-15
17718,E01005121,180.0,30.0,3.9200000762939453,2015-06-17
17719,E01005308,105.0,30.0,3.359999895095825,2015-06-25
17720,E01005119,180.0,30.0,3.9200000762939453,2015-06-15
17721,E01005119,205.0,30.0,3.9200000762939453,2015-06-17
17722,E01005119,240.0,30.0,2.799999952316284,2015-06-18
17723,E01005081,110.0,30.0,2.799999952316284,2015-06-17
17724,E01005081,180.0,30.0,3.359999895095825,2015-06-25
17725,E01005081,125.0,30.0,3.9200000762939453,2015-06-17
17726,E01005081,185.0,30.0,3.359999895095825,2015-06-17
17727,E01015660,225.0,30.0,2.799999952316284,2015-06-23
17728,E01015680,125.0,30.0,3.9200000762939453,2015-07-13
17729,E01015660,250.0,30.0,2.799999952316284,2015-06-12
17730,E01032102,10.0,27.0,3.119999885559082,2015-07-01
17731,W01001417,47.0,32.0,3.9000000953674316,2015-06-10
17732,E01031199,185.0,35.0,2.75,2015-04-27
17733,W01000957,47.0,35.0,3.119999885559082,2015-06-09
17734,W01000957,42.0,35.0,3.119999885559082,2015-06-09
17735,E01009679,200.0,40.0,3.75,2015-04-29
17736,E01009679,200.0,40.0,3.75,2015-04-29
17737,E01012045,90.0,23.0,2.0,2015-11-02
17738,E01012044,90.0,23.0,2.0,2015-05-17
17739,E01007178,137.0,34.0,2.0,2015-06-09
17740,E01022804,156.0,36.0,3.25,2015-06-12
17741,E01015661,155.0,30.0,2.240000009536743,2015-06-18
17742,E01015664,245.0,30.0,2.240000009536743,2015-06-18
17743,E01015664,155.0,30.0,2.240000009536743,2015-06-17
17744,E01015634,245.0,30.0,2.5199999809265137,2015-06-17
17745,E01015634,210.0,30.0,2.5199999809265137,2015-07-02
17746,E01015651,180.0,30.0,2.799999952316284,2015-06-15
17747,E01015664,155.0,30.0,2.240000009536743,2015-06-17
17748,E01015664,245.0,30.0,2.240000009536743,2015-06-17
17749,E01015609,140.0,30.0,2.5199999809265137,2015-06-16
17750,E01015607,130.0,30.0,2.5199999809265137,2015-07-05
17751,E01015607,230.0,30.0,3.359999895095825,2015-06-15
17752,E01015607,130.0,30.0,3.119999885559082,2015-06-15
17753,E01015609,130.0,30.0,2.240000009536743,2015-06-16
17754,E01015609,125.0,30.0,2.240000009536743,2015-06-16
17755,E01015664,155.0,30.0,2.240000009536743,2015-06-25
17756,E01015664,240.0,30.0,2.240000009536743,2015-06-18
17757,E01015664,240.0,30.0,2.240000009536743,2015-06-27
17758,E01015654,265.0,30.0,3.359999895095825,2015-06-15
17759,E01015663,245.0,30.0,1.9600000381469727,2015-06-16
17760,E01015664,155.0,30.0,2.240000009536743,2015-06-22
17761,E01015664,155.0,30.0,1.9600000381469727,2015-06-17
17762,E01015664,245.0,30.0,1.9600000381469727,2015-06-16
17763,E01015664,155.0,30.0,2.240000009536743,2015-06-16
17764,E01015594,120.0,30.0,1.9600000381469727,2015-07-05
17765,E01015616,195.0,30.0,2.799999952316284,2015-06-22
17766,E01015664,245.0,30.0,2.240000009536743,2015-06-16
17767,E01015664,245.0,30.0,2.240000009536743,2015-06-16
17768,E01015664,245.0,30.0,2.240000009536743,2015-06-16
17769,E01015664,245.0,30.0,2.240000009536743,2015-06-16
17770,E01015664,245.0,30.0,1.9600000381469727,2015-06-18
17771,E01015663,245.0,30.0,2.240000009536743,2015-06-18
17772,E01015663,245.0,30.0,2.240000009536743,2015-06-17
17773,E01016486,189.0,24.0,3.180000066757202,2015-06-12
17774,E01015661,240.0,16.0,2.799999952316284,2015-06-15
17775,E01015661,155.0,30.0,2.240000009536743,2015-07-22
17776,E01015597,120.0,30.0,3.0799999237060547,2015-06-15
17777,E01029168,135.0,27.0,4.0,2015-06-16
17778,E01010340,182.0,25.0,2.5999999046325684,2015-06-15
17779,E01010404,187.0,35.0,2.5999999046325684,2015-06-15
17780,E01022814,156.0,18.0,3.180000066757202,2015-06-11
17781,E01028875,145.0,38.0,4.0,2015-06-15
17782,W01001000,40.0,35.0,3.640000104904175,2015-06-11
17783,W01001502,57.0,30.0,3.640000104904175,2015-06-01
17784,W01001001,62.0,35.0,3.119999885559082,2015-06-11
17785,E01032083,50.0,38.0,3.9000000953674316,2015-06-10
17786,W01000689,16.0,30.0,3.640000104904175,2015-05-18
17787,W01000588,40.0,29.0,3.119999885559082,2015-06-09
17788,W01000576,70.0,30.0,3.9000000953674316,2015-06-16
17789,W01001367,57.0,32.0,3.119999885559082,2015-06-16
17790,E01032079,42.0,45.0,3.9000000953674316,2015-06-11
17791,E01032079,46.0,42.0,3.119999885559082,2015-06-11
17792,E01005154,235.0,30.0,2.799999952316284,2015-06-18
17793,E01015596,155.0,30.0,2.240000009536743,2015-06-17
17794,E01005081,130.0,30.0,2.799999952316284,2015-06-18
17795,E01005081,180.0,30.0,3.359999895095825,2015-06-30
17796,E01015647,165.0,30.0,2.0799999237060547,2015-06-24
17797,E01015615,120.0,30.0,2.799999952316284,2015-06-17
17798,E01033182,180.0,30.0,3.640000104904175,2015-06-18
17799,E01015615,120.0,30.0,1.9600000381469727,2015-06-18
17800,E01005481,218.0,34.0,4.0,2015-05-30
17801,E01009361,180.0,37.0,3.640000104904175,2015-05-06
17802,E01029868,200.0,26.0,3.5,2015-06-03
17803,E01014297,194.0,26.0,2.5999999046325684,2015-06-16
17804,E01029759,150.0,23.0,3.119999885559082,2015-06-11
17805,E01029371,222.0,23.0,3.119999885559082,2015-06-11
17806,E01014258,220.0,22.0,4.0,2015-06-16
17807,E01005826,159.0,29.0,3.640000104904175,2015-06-10
17808,E01014310,196.0,31.0,4.0,2015-06-10
17809,E01005662,175.0,37.0,3.640000104904175,2015-06-09
17810,E01004822,140.0,22.0,3.119999885559082,2015-06-08
17811,E01029371,210.0,26.0,3.119999885559082,2015-06-11
17812,E01029581,171.0,31.0,4.0,2015-06-11
17813,E01018408,180.0,31.0,3.119999885559082,2015-06-12
17814,E01006305,185.0,20.0,4.0,2015-06-03
17815,E01029371,222.0,23.0,3.380000114440918,2015-06-06
17816,E01018408,180.0,27.0,2.5999999046325684,2015-06-01
17817,E01024384,90.0,45.0,1.0,2015-06-16
17818,E01024384,90.0,45.0,1.0,2015-06-16
17819,E01032606,200.0,30.0,3.119999885559082,2015-06-04
17820,E01010687,155.0,44.0,3.119999885559082,2015-06-01
17821,E01029571,150.0,30.0,4.0,2015-06-06
17822,E01005059,170.0,28.0,3.119999885559082,2015-05-12
17823,E01010597,170.0,26.0,3.640000104904175,2015-05-29
17824,E01010678,165.0,35.0,4.0,2015-06-04
17825,E01004822,180.0,23.0,3.119999885559082,2015-06-15
17826,E01005585,168.0,23.0,4.0,2015-06-15
17827,E01016556,207.0,32.0,3.119999885559082,2015-06-17
17828,E01016453,200.0,32.0,2.5999999046325684,2015-06-17
17829,E01027786,182.0,35.0,4.0,2015-06-18
17830,E01005081,130.0,30.0,3.359999895095825,2015-06-18
17831,E01005125,100.0,30.0,3.359999895095825,2015-06-19
17832,E01005081,115.0,30.0,3.359999895095825,2015-06-18
17833,E01005081,210.0,30.0,3.359999895095825,2015-07-02
17834,E01005079,120.0,30.0,3.359999895095825,2015-06-18
17835,E01005308,100.0,30.0,3.359999895095825,2015-06-18
17836,E01015637,160.0,30.0,3.359999895095825,2015-06-17
17837,E01015593,260.0,30.0,2.799999952316284,2015-07-30
17838,E01015647,160.0,30.0,3.9200000762939453,2015-06-18
17839,E01015595,210.0,30.0,2.799999952316284,2015-06-18
17840,E01005124,155.0,30.0,3.359999895095825,2015-06-19
17841,E01005279,240.0,30.0,3.359999895095825,2015-06-19
17842,E01005084,210.0,30.0,3.640000104904175,2015-06-19
17843,E01005307,110.0,30.0,3.9200000762939453,2015-06-19
17844,E01015607,220.0,30.0,3.9200000762939453,2015-06-18
17845,E01015633,240.0,30.0,3.359999895095825,2015-06-18
17846,E01015661,205.0,30.0,2.240000009536743,2015-06-18
17847,E01015664,155.0,30.0,2.240000009536743,2015-06-18
17848,E01015592,230.0,30.0,2.240000009536743,2015-06-18
17849,E01015662,135.0,30.0,3.640000104904175,2015-06-18
17850,E01005121,110.0,30.0,3.9200000762939453,2015-06-17
17851,E01015647,115.0,30.0,2.799999952316284,2015-06-18
17852,E01015633,150.0,30.0,1.9600000381469727,2015-06-18
17853,E01015631,95.0,30.0,2.799999952316284,2015-06-18
17854,E01005123,180.0,30.0,3.9200000762939453,2015-07-04
17855,E01015642,250.0,30.0,3.359999895095825,2015-06-18
17856,E01005168,285.0,30.0,3.640000104904175,2015-06-23
17857,E01005168,285.0,30.0,3.119999885559082,2015-06-23
17858,E01005168,120.0,30.0,3.119999885559082,2015-06-23
17859,E01005168,180.0,30.0,3.640000104904175,2015-06-23
17860,E01005168,120.0,30.0,3.640000104904175,2015-06-23
17861,E01005077,245.0,30.0,2.5999999046325684,2015-06-23
17862,E01005175,75.0,30.0,3.9200000762939453,2015-06-22
17863,E01005158,180.0,30.0,3.359999895095825,2015-06-22
17864,E01005084,210.0,30.0,3.640000104904175,2015-06-23
17865,E01005279,180.0,30.0,3.359999895095825,2015-06-23
17866,E01005081,235.0,30.0,3.359999895095825,2015-06-19
17867,E01005279,180.0,30.0,3.359999895095825,2015-06-23
17868,E01005077,260.0,30.0,3.119999885559082,2015-06-27
17869,E01005274,105.0,30.0,2.240000009536743,2015-06-19
17870,E01005081,180.0,30.0,3.359999895095825,2015-06-23
17871,E01005081,180.0,30.0,3.359999895095825,2015-06-22
17872,E01005273,120.0,30.0,3.359999895095825,2015-06-19
17873,E01005307,190.0,30.0,2.859999895095825,2015-06-24
17874,E01005081,180.0,30.0,3.119999885559082,2015-06-24
17875,E01032063,35.0,39.0,3.119999885559082,2015-06-17
17876,W01000799,42.0,31.0,3.119999885559082,2015-05-26
17877,S00133111,240.0,35.0,3.2699999809265137,2015-06-26
17878,S00110761,270.0,35.0,3.0,2015-08-25
17879,E01022803,241.0,34.0,3.7100000381469727,2015-06-17
17880,E01010829,40.0,30.0,2.6500000953674316,2015-06-16
17881,E01013282,180.0,30.0,3.0,2015-06-19
17882,E01028457,225.0,25.0,3.0,2015-06-17
17883,E01015667,90.0,30.0,3.0799999237060547,2015-08-03
17884,E01005132,142.0,21.0,3.640000104904175,2015-06-17
17885,E01005245,202.0,23.0,3.640000104904175,2015-06-18
17886,E01012572,175.0,30.0,3.640000104904175,2015-06-18
17887,E01005105,180.0,30.0,3.9000000953674316,2015-06-17
17888,E01024894,170.0,29.0,3.119999885559082,2015-06-18
17889,E01005662,160.0,31.0,3.9000000953674316,2015-06-16
17890,W01000337,220.0,37.0,3.5,2015-06-17
17891,E01022778,185.0,22.0,2.5999999046325684,2015-06-18
17892,E01029660,220.0,25.0,4.0,2015-06-01
17893,E01022803,242.0,23.0,3.119999885559082,2015-06-17
17894,E01015643,250.0,30.0,3.9200000762939453,2015-06-22
17895,E01015592,180.0,30.0,1.9600000381469727,2015-06-22
17896,E01015671,190.0,30.0,3.9200000762939453,2015-06-22
17897,E01027376,236.0,30.0,3.180000066757202,2015-06-19
17898,E01027376,239.0,35.0,2.6500000953674316,2015-06-18
17899,E01015669,90.0,30.0,2.5999999046325684,2015-06-23
17900,W01000156,220.0,38.0,3.9600000381469727,2015-06-09
17901,E01005604,158.0,30.0,3.380000114440918,2015-06-17
17902,E01015664,155.0,30.0,1.9600000381469727,2015-06-22
17903,E01015661,210.0,30.0,2.3399999141693115,2015-06-24
17904,E01015661,115.0,30.0,2.3399999141693115,2015-06-24
17905,E01015661,205.0,30.0,2.3399999141693115,2015-07-02
17906,E01015661,180.0,30.0,3.119999885559082,2015-06-27
17907,E01015661,243.0,22.0,3.059999942779541,2015-06-23
17908,E01015663,250.0,30.0,2.859999895095825,2015-06-25
17909,E01015633,240.0,30.0,2.3399999141693115,2015-06-27
17910,E01015607,155.0,30.0,2.3399999141693115,2015-06-22
17911,E01015664,255.0,30.0,2.0399999618530273,2015-06-23
17912,E01015664,244.0,27.0,2.0399999618530273,2015-06-23
17913,E01015663,245.0,30.0,2.3399999141693115,2015-06-22
17914,E01015664,115.0,30.0,2.5999999046325684,2015-07-01
17915,E01015664,115.0,30.0,2.5999999046325684,2015-06-24
17916,E01015663,265.0,17.0,2.3399999141693115,2015-06-23
17917,E01015663,265.0,30.0,2.3399999141693115,2015-06-23
17918,E01015663,265.0,30.0,2.0799999237060547,2015-06-23
17919,E01015663,180.0,30.0,1.8200000524520874,2015-06-23
17920,E01015663,180.0,30.0,2.0799999237060547,2015-06-26
17921,E01015663,180.0,30.0,2.0799999237060547,2015-06-23
17922,E01015591,95.0,30.0,2.0799999237060547,2015-06-24
17923,E01015674,165.0,30.0,2.549999952316284,2015-06-23
17924,E01015665,230.0,30.0,2.0799999237060547,2015-06-24
17925,E01015664,155.0,30.0,1.9600000381469727,2015-08-25
17926,E01015664,155.0,30.0,2.0399999618530273,2015-06-23
17927,E01015632,140.0,30.0,2.5999999046325684,2015-07-01
17928,E01005964,200.0,30.0,3.0,2015-06-22
17929,E01022904,139.0,35.0,3.119999885559082,2015-07-23
17930,E01006911,190.0,35.0,4.0,2015-06-23
17931,W01001312,47.0,31.0,3.119999885559082,2015-06-22
17932,W01001294,62.0,32.0,4.0,2015-06-22
17933,W01001071,52.0,37.0,3.75,2015-07-10
17934,W01001090,5.0,35.0,3.9000000953674316,2015-05-08
17935,W01000999,10.0,38.0,3.640000104904175,2015-06-23
17936,E01022802,239.0,29.0,4.0,2015-06-20
17937,E01017241,244.0,20.0,2.5999999046325684,2015-06-23
17938,E01015659,250.0,30.0,2.5999999046325684,2015-06-24
17939,E01015664,155.0,30.0,2.0799999237060547,2015-06-24
17940,E01017181,182.0,35.0,2.5999999046325684,2015-06-23
17941,E01006979,173.0,24.0,3.119999885559082,2015-06-01
17942,E01015665,230.0,30.0,2.0799999237060547,2015-06-24
17943,E01012572,165.0,33.0,3.119999885559082,2015-07-08
17944,E01008906,150.0,23.0,3.119999885559082,2015-06-22
17945,E01010266,160.0,27.0,3.119999885559082,2015-06-22
17946,E01032099,202.0,10.0,50.0,2015-05-29
17947,E01012396,157.0,24.0,3.380000114440918,2015-06-22
17948,E01017997,24.0,30.0,6.480000019073486,2015-06-27
17949,E01010831,14.0,33.0,2.6500000953674316,2015-06-23
17950,E01015664,155.0,30.0,1.9600000381469727,2015-06-22
17951,E01015596,140.0,30.0,2.5999999046325684,2015-06-24
17952,E01005175,250.0,30.0,1.8200000524520874,2015-06-24
17953,E01005175,180.0,30.0,3.640000104904175,2015-06-24
17954,E01013506,15.0,30.0,4.0,2015-06-17
17955,E01005175,180.0,30.0,3.640000104904175,2015-06-24
17956,E01005307,180.0,30.0,3.640000104904175,2015-06-24
17957,E01005307,100.0,30.0,3.119999885559082,2015-06-25
17958,E01005307,100.0,30.0,3.640000104904175,2015-06-24
17959,E01005175,180.0,30.0,3.640000104904175,2015-06-24
17960,E01005307,100.0,30.0,3.640000104904175,2015-06-25
17961,E01004942,170.0,22.0,3.640000104904175,2015-06-19
17962,E01027389,150.0,32.0,3.640000104904175,2015-06-13
17963,E01010291,166.0,27.0,2.5999999046325684,2015-06-23
17964,E01015674,140.0,30.0,3.119999885559082,2015-06-24
17965,E01010807,164.0,22.0,3.119999885559082,2015-05-26
17966,E01022840,181.0,17.0,3.119999885559082,2015-06-24
17967,E01005357,176.0,26.0,3.380000114440918,2015-06-22
17968,E01026062,222.0,34.0,4.0,2015-06-03
17969,E01005081,125.0,30.0,3.119999885559082,2015-06-25
17970,E01005082,160.0,30.0,2.5999999046325684,2015-06-26
17971,E01005081,145.0,30.0,3.119999885559082,2015-06-27
17972,E01005121,105.0,30.0,3.119999885559082,2015-06-29
17973,E01005279,180.0,30.0,2.5999999046325684,2015-06-26
17974,E01005081,165.0,30.0,3.119999885559082,2015-06-25
17975,E01015605,180.0,30.0,3.119999885559082,2015-06-26
17976,E01015647,255.0,30.0,3.640000104904175,2015-06-26
17977,E01015664,155.0,30.0,2.859999895095825,2015-07-05
17978,E01015664,244.0,30.0,2.5999999046325684,2015-06-26
17979,E01015665,250.0,30.0,2.0799999237060547,2015-07-10
17980,E01015665,250.0,30.0,2.0799999237060547,2015-06-26
17981,E01015663,155.0,30.0,2.859999895095825,2015-06-25
17982,E01015663,240.0,21.0,2.799999952316284,2015-07-04
17983,E01031142,22.0,25.0,2.6500000953674316,2015-06-25
17984,E01027376,239.0,30.0,2.6500000953674316,2015-06-09
17985,E01027376,238.0,30.0,2.6500000953674316,2015-07-09
17986,E01022801,242.0,22.0,3.119999885559082,2015-06-26
17987,E01015596,240.0,30.0,2.0799999237060547,2015-06-26
17988,E01015632,110.0,30.0,2.240000009536743,2015-07-10
17989,E01015593,200.0,30.0,2.240000009536743,2015-06-27
17990,E01015674,210.0,30.0,3.359999895095825,2015-06-27
17991,E01015688,160.0,30.0,3.119999885559082,2015-05-21
17992,E01005279,105.0,30.0,3.119999885559082,2015-06-29
17993,E01005081,180.0,30.0,2.799999952316284,2015-06-26
17994,E01005077,180.0,30.0,3.359999895095825,2015-06-26
17995,E01005121,180.0,30.0,3.640000104904175,2015-06-25
17996,E01005081,230.0,30.0,3.640000104904175,2015-06-29
17997,E01005081,215.0,30.0,3.119999885559082,2015-06-26
17998,E01005081,200.0,30.0,3.640000104904175,2015-06-23
17999,E01005154,240.0,30.0,2.5999999046325684,2015-06-27
18000,E01005082,220.0,30.0,3.119999885559082,2015-06-29
18001,E01005173,180.0,30.0,3.640000104904175,2015-06-17
18002,E01005120,100.0,30.0,3.359999895095825,2015-06-26
18003,E01005079,110.0,30.0,3.119999885559082,2015-06-29
18004,E01005175,100.0,30.0,2.5999999046325684,2015-06-26
18005,E01001320,224.0,25.0,2.5999999046325684,2015-06-25
18006,E01016596,209.0,32.0,3.119999885559082,2015-06-25
18007,E01015609,130.0,30.0,2.0799999237060547,2015-06-26
18008,E01015609,130.0,30.0,2.0799999237060547,2015-06-26
18009,E01015665,180.0,30.0,2.0799999237060547,2015-06-26
18010,E01015661,200.0,30.0,3.640000104904175,2015-07-10
18011,E01015664,155.0,30.0,1.9600000381469727,2015-07-02
18012,E01015664,245.0,30.0,1.9600000381469727,2015-06-29
18013,E01015665,160.0,20.0,2.3399999141693115,2015-06-28
18014,E01015665,246.0,30.0,2.5999999046325684,2015-06-28
18015,E01005175,180.0,30.0,2.5999999046325684,2015-06-30
18016,E01015665,90.0,30.0,2.0799999237060547,2015-06-26
18017,E01015664,154.0,30.0,1.9600000381469727,2015-06-28
18018,E01015661,190.0,30.0,1.8200000524520874,2015-06-28
18019,E01013252,90.0,37.0,3.0,2015-08-19
18020,E01005125,105.0,30.0,3.119999885559082,2015-06-26
18021,E01022738,194.0,30.0,2.5999999046325684,2015-06-26
18022,E01015669,185.0,30.0,3.640000104904175,2015-06-29
18023,E01015669,95.0,30.0,3.119999885559082,2015-06-28
18024,E01015669,180.0,30.0,3.640000104904175,2015-06-28
18025,E01015592,120.0,30.0,2.0799999237060547,2015-06-29
18026,E01015662,135.0,30.0,3.119999885559082,2015-07-01
18027,E01015664,155.0,30.0,2.0799999237060547,2015-06-29
18028,E01015664,155.0,30.0,2.859999895095825,2015-06-28
18029,E01015664,250.0,30.0,2.3399999141693115,2015-06-30
18030,E01015663,155.0,30.0,2.5999999046325684,2015-06-29
18031,E01015663,155.0,30.0,2.3399999141693115,2015-06-29
18032,E01015661,100.0,30.0,2.859999895095825,2015-07-05
18033,E01015665,250.0,30.0,2.859999895095825,2015-06-28
18034,E01015661,190.0,30.0,1.8200000524520874,2015-06-30
18035,E01015665,160.0,30.0,2.0799999237060547,2015-06-29
18036,E01015665,160.0,30.0,2.0799999237060547,2015-06-29
18037,E01015665,160.0,30.0,4.0,2015-06-29
18038,E01015661,250.0,30.0,2.3399999141693115,2015-06-30
18039,E01005270,160.0,30.0,2.0799999237060547,2015-06-29
18040,E01005660,210.0,28.0,3.380000114440918,2015-05-12
18041,E01005132,160.0,30.0,3.119999885559082,2015-06-22
18042,E01006849,180.0,35.0,1.440000057220459,2015-02-27
18043,E01006849,180.0,35.0,1.9199999570846558,2015-02-28
18044,E01015658,90.0,30.0,3.640000104904175,2015-07-01
18045,E01009563,200.0,35.0,3.0,2015-05-12
18046,E01031200,180.0,35.0,3.75,2015-05-15
18047,E01028257,160.0,35.0,4.0,2015-05-21
18048,E01028302,160.0,35.0,4.0,2015-05-21
18049,E01005147,208.0,21.0,3.119999885559082,2015-06-23
18050,E01011028,165.0,30.0,3.640000104904175,2015-06-24
18051,E01005319,198.0,40.0,3.640000104904175,2015-06-25
18052,E01029371,222.0,23.0,3.119999885559082,2015-06-23
18053,E01006050,150.0,26.0,3.640000104904175,2015-06-19
18054,E01015659,245.0,30.0,2.5999999046325684,2015-07-01
18055,E01015660,135.0,30.0,2.5999999046325684,2015-07-01
18056,E01005124,230.0,30.0,2.5999999046325684,2015-06-30
18057,E01006986,185.0,30.0,4.0,2015-06-22
18058,E01005121,110.0,30.0,3.119999885559082,2015-07-01
18059,E01011287,180.0,31.0,4.0,2015-06-26
18060,E01005274,145.0,30.0,2.5999999046325684,2015-06-30
18061,E01005224,145.0,25.0,2.5999999046325684,2015-06-25
18062,E01005337,220.0,33.0,2.5999999046325684,2015-06-26
18063,E01006017,181.0,21.0,2.859999895095825,2015-06-30
18064,E01006953,152.0,24.0,3.380000114440918,2015-06-24
18065,E01014260,163.0,22.0,4.0,2015-06-25
18066,E01014254,180.0,29.0,2.5999999046325684,2015-06-24
18067,E01006849,180.0,35.0,1.440000057220459,2015-02-28
18068,E01006849,180.0,35.0,1.9199999570846558,2015-03-02
18069,E01006849,180.0,35.0,1.9199999570846558,2015-03-05
18070,E01015609,130.0,30.0,1.8200000524520874,2015-07-01
18071,E01015609,130.0,30.0,1.8200000524520874,2015-07-01
18072,E01015609,130.0,30.0,1.8200000524520874,2015-07-01
18073,E01006849,180.0,35.0,1.9199999570846558,2015-02-28
18074,E01006849,180.0,35.0,2.200000047683716,2015-03-05
18075,E01006849,180.0,35.0,2.200000047683716,2015-03-01
18076,E01006849,180.0,35.0,1.9199999570846558,2015-03-03
18077,E01015680,195.0,30.0,2.5999999046325684,2015-07-02
18078,E01006849,180.0,35.0,1.440000057220459,2015-02-28
18079,E01006849,180.0,35.0,1.440000057220459,2015-03-07
18080,E01006849,180.0,35.0,1.440000057220459,2015-03-03
18081,E01005084,230.0,30.0,3.119999885559082,2015-07-01
18082,E01005279,210.0,30.0,3.119999885559082,2015-07-01
18083,E01005272,200.0,30.0,2.799999952316284,2015-07-01
18084,E01006849,180.0,35.0,1.9199999570846558,2015-03-03
18085,E01005272,180.0,30.0,2.799999952316284,2015-07-01
18086,E01015663,230.0,30.0,2.240000009536743,2015-07-02
18087,E01022476,30.0,27.0,3.180000066757202,2015-06-23
18088,E01006849,180.0,35.0,1.9199999570846558,2015-03-04
18089,E01006849,180.0,35.0,1.9199999570846558,2015-03-06
18090,E01006849,180.0,35.0,1.440000057220459,2015-03-06
18091,E01006849,180.0,35.0,1.399999976158142,2015-03-10
18092,E01015657,255.0,30.0,3.119999885559082,2015-07-05
18093,E01015656,255.0,30.0,3.119999885559082,2015-07-02
18094,E01015644,160.0,30.0,2.5999999046325684,2015-07-22
18095,E01006849,180.0,35.0,1.440000057220459,2015-03-11
18096,E01006849,180.0,35.0,1.9199999570846558,2015-03-27
18097,E01006849,180.0,35.0,1.9199999570846558,2015-05-06
18098,E01015592,125.0,30.0,3.119999885559082,2015-07-02
18099,E01015686,245.0,30.0,2.5999999046325684,2015-07-02
18100,E01005175,270.0,30.0,2.3399999141693115,2015-07-02
18101,E01005077,120.0,30.0,3.119999885559082,2015-06-18
18102,E01015595,180.0,30.0,2.799999952316284,2015-07-04
18103,E01015647,160.0,30.0,3.640000104904175,2015-07-06
18104,E01015640,210.0,30.0,3.640000104904175,2015-07-02
18105,E01017205,228.0,35.0,3.640000104904175,2015-07-02
18106,E01001320,150.0,23.0,2.5999999046325684,2015-06-30
18107,E01015545,159.0,36.0,2.6500000953674316,2014-11-14
18108,E01015665,250.0,30.0,2.3399999141693115,2015-07-02
18109,E01015609,130.0,30.0,1.8200000524520874,2015-07-04
18110,E01015680,195.0,30.0,2.5999999046325684,2015-07-02
18111,E01015680,155.0,30.0,3.640000104904175,2015-07-02
18112,E01005079,260.0,30.0,2.5999999046325684,2015-07-01
18113,E01005274,240.0,30.0,2.799999952316284,2015-07-02
18114,E01005274,240.0,30.0,2.799999952316284,2015-07-02
18115,E01005272,200.0,30.0,3.359999895095825,2015-07-01
18116,E01005081,190.0,30.0,3.119999885559082,2015-07-03
18117,E01015664,155.0,30.0,2.0799999237060547,2015-07-05
18118,E01015680,245.0,30.0,3.9200000762939453,2015-07-03
18119,E01015595,130.0,30.0,2.3399999141693115,2015-07-03
18120,E01015595,130.0,30.0,2.3399999141693115,2015-07-03
18121,E01015595,130.0,30.0,2.3399999141693115,2015-07-03
18122,E01015593,155.0,30.0,2.5999999046325684,2015-07-04
18123,E01015656,100.0,30.0,3.119999885559082,2015-07-03
18124,E01015656,110.0,30.0,3.359999895095825,2015-07-10
